1585	VP	go to a party	andare a una festa	att gå på fest	auf eine Party gehen	iti na zabavo
1586	VP	go to the movies	andare al cinema	att gå på bio	ins Kino gehen	iti v kino
1587	VP	have a party	dare una festa	att ha en fest	eine Feier haben	prirediti zabavo
1588	VP	have fun	divertirsi	att ha roligt	Spaß haben	zabavati se
1589	VP	listen to music	ascoltare la musica	att lyssna på musik	Musik hören	za poslušanje glasbe	DUPLICATE 0626
1590	VP	read a book	leggere un libro	att läsa en bok	ein Buch lesen	prebrati knjigo
1591	VP	read a magazine	leggere una rivista	att läsa en veckotidning	an eine Zeitschrift lesen	brati revijo
1592	VP	see a movie	vedere un film	att se en film	einen Film sehen	videti film
1593	VP	see a play	vedere uno spettacolo	att se en pjäs	ein Stück,Spiel schauen	videti igro
1594	VP	watch the television	guardare la tivù (la televisione)	att se på TV	fernsehen	gledati televizijo
1595	CNH	aunt	la zia	faster, moster	die Tante	teta
1596	CNH	baby	il bambino	baby	das Baby	otrok
1597	CNH	brother	il fratello	bror	der Bruder	brat
1598	CNH	female cousin	la cugina	kusin	die Cousine	bratranec (ženska)
1599	CNH	male cousin	il cugino	kusin	der Cousin	bratranec (moški)
1600	CNH	daughter	la figlia	dotter	die Tochter	hči
1601	CNH	father	il padre	pappa	der Vater	oče
1602	CNH	father-in-law	il suocero	svärfar	der Schwiegervater	tast
1603	CNH	fiancé,fiancée	il fidanzato/la fidanzata	fästman/fästmö	Verlobten/Verlobte(männlich/weiblich)	zaročenec / zaročenka (moški / ženska)
1604	CNH	grandfather	il nonno	farfar, morfar	der Grossvater	dedek
1605	CNH	grandmother	la nonna	farmor, mormor	die Oma	babica
1606	CNH	husband	il marito	make	der Mann	mož
1607	CNH	mother	la madre	mamma	die Mutter	mati
1608	CNH	mother-in-law	la suocera	svärmor	die Schwiegermutter	tašča
1609	CNH	relative	il/la parente	släkting	der Verwandter/die Verwandte	sorodnik (moški / ženska)
1610	CNH	sister	la sorella	syster	die Schwester	sestra
1611	CNH	son	il figlio	son	der Sohn	sin
1612	CNH	stepdaughter	la figlia di mia moglie/di mio marito	styvdotter	die Stieftochter	pastorka
1613	CNH	stepfather	il marito di mia madre	styvfar	der Stiefvater	očim
1614	CNH	stepmother	la moglie di mio padre	styvmor	die Stiefmutter	mačeha
1615	CNH	stepson	il figlio di mia moglie/di mio marito	styvson	der Stiefsohn	pastorek
1616	VP	divorce	divorziarsi	att skiljas	sich scheiden lassen	ločiti se
1617	V2	inherit	ereditare	att ärva	erben	podedoval
1618	V2	meet	conoscere	att träffa (en person)	eine Person zum ersten mal kennenlernen	izpolniti (oseba) (prvič)
1619	VP	to love	amare	att älska	lieben	ljubiti
1620	V2	marry	sposarsi	att gifta sig	heiraten	poročiti
1620	V	marry	sposarsi	att gifta sig	heiraten	poročiti
1621	V2	meet casually	incontrare	att träffa (en person)	(eine Person)(nebenbei)kennenlernen	izpolniti (oseba) (mimogrede)
1622	CNH	uncle	lo zio	farbror, morbror	der Onkel	stric
1623	CNH	wife	la moglie	fru	die Ehefrau	žena
1624	CN	apple	la mela	äpple	der Apfel	jabolko
1625	CN	apricot	l'albicocca	aprikos	die Aprikose,die Marille	marelice
1626	CN	banana	la banana	banan	die Banane	banana
1627	CNM	beef	il manzo	nötkött	das Rindfleisch	govedina
1628	CN	carrot	la carota	morot	die Karotte	korenje
1629	CNM	coffee	il caffè	kaffe	der Kaffee	kava
1630	CN	cucumber	il cetriolo	gurka	die Gurke	kumara
1631	CN	drink	la bevanda	dryck	das Getränk	pijača
1632	CN	egg	l'uovo	ägg	das Ei,die Eier	jajce (e)
1633	CN	eggplant	la melanzana	aubergine	di Aubergine	jajčevec
1634	CNM	fish	il pesce	fisk	der Fisch	ribe
1635	CNM	fruit	la frutta	frukt	das Obst	sadje
1636	CN	grape	l'uva	druva	die Trauben	grozdje
1637	CNM	honey	il miele	honung	 der Honig	med
1638	CNM	lettuce	la lattuga	sallad	der Salat	solata
1639	CN	lobster	l'aragosta	hummer	der Hummer	jastog
1640	CNM	meat	la carne	kött	das Fleisch	meso
1641	CNM	milk	il latte	mjölk	die Milch	mleko
1642	CN	orange	l'arancia	apelsin	die Orange	oranžna
1643	CN	peach	la pesca	persika	der Pfirsich	breskev
1644	CN	pear	la pera	päron	die Birne	hruška
1645	CN	pepper (condiment)	il pepe	peppar	der Pfeffer(das Gewürz)	poper (začimba)
1646	CN	pepper (vegetable)	il peperone	paprika	der Pfeffer (das Gemüse)	poper (rastlinski)
1647	CN	shrimp	il gambero	räka	die Garnele	kozice
1648	CN	soft drink	la bibita	läskedryck	die Soda	brezalkoholna pijača / soda
1649	CNM	tea	il tè	te	der Tee	čaj
1650	CN	tomato	il pomodoro	tomat	die Tomate	paradižnik
1651	CNM	veal	il vitello	kalvkött	das Kalbfleisch	teletina
1652	CNM	water	l'acqua	vatten	das Wassr	voda
1653	CNM	wine	il vino	vin	der Wein	vino
1654	CN	zucchini	lo zucchino, la zucchina	zucchini	die Zucchini	bučke
1655	QCl	can you help me?	mi può aiutare?	kan du hjälpa mig?	Kannst du mir helfen?	mi lahko pomagaš?
1656	Cl	I'm lost	mi sono perso	jag har gått vilse	ich bin verloren	Zgubljen sem
1657	Cl	I don't know where my wife is	non riesco a trovare mia moglie	jag vet inte var min fru är	ich weiss nicht,wo meine Frau ist	Ne vem, kje je moja žena
1658	Cl	I don't know where my husband is	non riesco a trovare mio marito	jag vet inte var min man är	ich weiss nicht ,wo mein Mann ist	Ne vem, kje je moj mož
1659	Cl	I'm hurt	mi sono ferito	jag har skadat mig	ich bin verletzt	Poškodovan sem
1660	CN	I need a doctor	ho bisogno di un medico	jag behöver en läkare	ich brauche einen Arzt	rabim zdravnika
1661	CN	I'm allergic to penicillin	Sono allergico alla penicillina	jag är allergisk mot penicillin	ich bin allergisch gegen Penicilin	sem alergičen na penicilin
1662	Cl	I'm dizzy	mi gira la testa	jag är yr	mir ist schwindelig	Sem omotična
1663	CN	I have nausea	ho la nausea	jag mår illa	ich habe Übelkeit	Čutim slabost, počutim se slabo
1664	Cl	my arm hurts	mi fa male il braccio	jag har ont i armen	mein Arm tut weh	me roka boli
1665	Cl	my leg hurts	mi fa male la gamba	jag har ont i benet	mein Bein tut weh	me noga boli
1666	Cl	my head hurts	mi fa male la testa	jag har ont i huvudet	mein Kopf tut weh	glava me boli
1667	QCl	where's the book?	dov'è il libro?	var är boken?	Wo ist das Buch?	kje je knjiga?
1668	Cl	it's right here	è proprio qui	den är här	es ist genau hier	je tukaj
1669	Cl	he is here	lui è qui	han är här	er ist hier	on je tukaj
1670	Cl	he is there	lui è lì	han är där	er ist dort	tam je
1671	Cl	it's somewhere over there	è lì, da qualche parte	det är någonstans där borta	es ist irgendwo da drüben	da je nekje tam
1672	Imp	put it here	lo metta qui	lägg det här	stell es hier ab	postavi tukaj
1673	Cl	wait for me here	mi aspetti qui	vänta på mig här	warte auf mich hier	počakaj me tukaj
1674	AdvP	as far as there	fino a lì	ända dit bort	soweit es	kolikor tam
1675	QCl	where does he live?	dove abita lui?	var bor han?	Wo wohnt er?	kje živi?
1676	Cl	he lives there	lui abita lì	han bor där	er lebt dort	živi tam
1677	Cl	I expect to see him there	io spero di vederlo lì	jag hoppas på att se honom där	ich erwarte ihn dort zu sehen	Pričakujem, da ga vidim tam
1678	Cl	it's not here	non è qui	det är inte här	es ist nicht hier	to ni tukaj
1679	QCl	what do you have there?	cosa hai lì?	vad har du där?	was hast du da?	kaj imaš tam?
1680	Cl	I like	mi piace	jag tycker om det	ich mag	všeč mi je
1681	Cl	I like it a lot	mi piace molto	jag tycker mycket om det	ich mag es sehr	zelo mi je všeč
1682	Cl	I love music	la musica mi piace molto	jag älskar musik	ich mag Musik	Obožujem glasbo
1683	QCl	do you like fruit?	ti piace la frutta?	tycker du om frukt?	Magst du Obst?	Vam je všeč sadje?
1684	Utt	yes, I like fruit	si, la frutta mi piace	ja, jag tycker om frukt	ja,ich mag Obst	ja,imam rada sadje
1685	Cl	I don't like it	non mi piace	jag tycker inte om det	ich mag es nicht	Ni mi všeč
1686	Cl	I don't like it very much	non mi piace molto	jag tycker inte så mycket om det	ich mag es nicht so sehr	tega ne maram preveč
1687	Utt	no, I don't like fruit	no, la frutta non mi piace	nej, jag tycker inte om frukt	nein,ich mag kein Obst	ne, ne maram sadja
1688	QCl	do you like chocolate?	ti piace il cioccolato?	tycker du om choklad?	Magst du Schokolade?	Vam je všeč čokolada?
1689	CN	bandage	la benda, il cerotto	bandage	der Verband	povoj
1690	CNM	bath gel	il bagnoschiuma	badskum	das Duschgel	gel za kopanje
1691	CNP	bathtub	la vasca (da bagno)	badkar	die Badewanne	kad
1692	CNM	cologne	l'acqua (di) colonia	eau-de-cologne	das Eau de Cologne	kolonjska voda
1693	CNM	deodorant	il deodorante	deodorant	das Deodorant,das Deo	deodorant
1694	CN	medicine cabinet	l'armadietto	medicinskåp	der Medizinschrank	medicinska omara
1695	CN	mirror	lo specchio	spegel	der Spiegel	ogledalo
1696	CNM	perfume	il profumo	parfym	Parfüm	parfum
1697	CNM	powder	il borotalco	talkpuder	der Pulver	prah
1698	CN	razor	il rasoio	rakhyvel	der Rasierer	britev
1699	CN	shampoo	lo shampoo	shampoo	das Shampoo	šampon
1700	CNM	shaving cream	la crema da barba	raklödder	die Rasiercreme	pena za britje
1701	CN	shower	la doccia	dusch	die Dusche	tuš
1702	CNM	shower gel	il docciaschiuma	duschtvål	das Duschgel	gel za tuširanje
1703	CN	sink (wash basin)	il lavandino, il lavabo	tvättställ	das Waschbecken(das Waschbecken)	korito (umivalnik)
1704	CNM	soap	la saponetta	tvål	die Seife	milo
1705	VP	shave	farsi la barba, radersi	att raka sig	rasieren	britje
1706	VP	take a bath	farsi il bagno	att ta ett bad	ein Bad nehmen	kopati se
1707	VP	take a shower	farsi la doccia	att duscha	zu duschen	stuširati
1708	VP	wash oneself	lavarsi	att tvätta sig	sich waschen	stuširati se
1709	CNP	toilet	il wc	toalett	die Toilette	WC
1710	CNM	toilet paper	la carta igienica	toalettpapper	das Klopapier	toaletni papir
1711	CN	towel	l'asciugamano	handduk	das Handtuch	brisača
1712	CN	blender	il frullatore	mixer	der Mixer	mešalnik
1713	CN	bottle	la bottiglia	flaska	der Flasche	steklenica
1714	CN	bowl	la ciotola, la terrina	skål	die chüssel	skleda
1715	CN	box	la scatola	låda	die Schachtel	škatla
1716	CN	broom	la scopa	sopborste	der Besen	metla
1717	CN	can	la lattina	burk	die Dose	lahko
1718	CN	carton	la scatola di cartone	kartong	der Karton	škatla
1719	CN	coffeemaker,espresso machine	la macchina del caffè	kaffebryggare	die Kaffeemaschine/die Espressomaschine	aparat za kavo / espresso stroj
1720	CN	counter	il piano	arbetsbänk	der Zähler	števec
1721	CN	cup	la tazza	kopp	die Tasse	skodelica	DUPLICATE 1413
1722	CN	cupboard	la credenza	skåp	der Schrak	omara
1723	CN	dishwasher	la lavapiatti, la lavastoviglie	diskmaskin	der Geschirrspüler	pomivalni stroj
1724	CN	dishwashing detergent	il detersivo per i piatti	diskmedel	das Spülmittel	detergent za pomivanje posode
1725	CN	drawer	il cassetto	låda	die Schublade	predal
1726	CN	dryer	l'essiccatrice (l'asciugatrice)	torktumlare	der Trockner	sušilec za lase
1727	CN	iron	il ferro da stiro	strykjärn	das Eisen	likati
1728	CN	ironing board	l'asse da stiro	strykbräda	as Bügelbrett	likalna deska
1729	CN	kitchen sink	il lavandino	diskho	das Abwaschbecken	(kuhinjsko korito
1730	CNM	laundry detergent	il detersivo per il bucato	tvättmedel	das Waschmittel	detergent za pranje perila
1731	CN	microwave	il forno a microonde	mikro	die Mikrowelle	mikrovalovna pečica
1732	CN	oven	il forno	ugn	der Ofen	pečica
1733	CN	refrigerator	il frigorifero, il frigo	kylskåp	der Kühlschrank	hladilnik
1734	CN	stove	la cucina elettrica, la cucina a gas	spis	der Herd	štedilnik
1735	CN	tea kettle	il bollitore	vattenkokare	der Teekessel	 kotliček za čaj
1736	VP	to cook	cucinare	att laga mat	kochen	kuhati
1737	VP	to do the dishes	lavare i piatti	att diska	das Geschirr spülen	pomiti posodo
1738	VP	to do the laundry	fare la lavanderia, fare il bucato	att tvätta	die Wäsche waschen	oprati perilo
1739	CN	washing machine	la lavatrice, la lavabiancheria	tvättmaskin	die Waschmaschine	pralni stroj
1740	Cl	this isn't true	questo non è vero	det är inte sant	dies ist nicht wahr	To ne velja
1741	Cl	this isn't so	questo non è così	så är det inte	dies ist nicht so	to ni tako
1742	Cl	it's very bad	è molto male	det är väldigt illa	es ist sehr schlimm	to je zelo slabo
1743	Cl	it's for you	è per te	det är till dig	es ist für dich	to je za vas
1744	Cl	it's not bad	non c'è male	det är helt okej	es ist nicht schlecht	ni slabo
1745	Cl	it's trendy	è di moda	det är inne	es ist trendy	je v trendu, moderno
1746	Cl	it's very good	è molto buono	det är mycket bra	es ist sehr gut	je  zelo dobro
1747	Cl	I don't care	non mi interessa	det bryr jag mig inte om	ist mir egal	Me ne zanima
1748	Cl	it is done very badly	è fatto malissimo	det är dåligt gjort	es ist sehr schlecht gemacht	je narejeno zelo slabo
1749	Cl	it's not good	non è buono	det är inte bra	es ist nicht gut	ni dobro
1750	Cl	it's not very good	non è molto buono	det är inte särskilt bra	es ist nicht sehr gut	ni glih dobro
1751	Cl	it's really bad	è veramente cattivo	det är verkligen dåligt	es ist wirklich schlecht	to je res slabo
1752	Cl	it's very bad	è molto male	det är mycket dåligt	es ist sehr schlimm	to je zelo slabo	DUPLICATE 1742
1753	Cl	it's worthless	non serve a nulla	det tjänar inget till	es ist wertlos	to je ničvredno
1754	Cl	that's not good	quello non è buono	det där är inte bra	das ist nicht gut	to ni dobro
1755	Cl	that's worthless	questo non vale niente	det är värdelöst	das ist wertlos	to je ničvredno
1756	Cl	this isn't correct	questo non è corretto	det är inte korrekt	dies ist nicht korrekt	To ni pravilno
1757	Cl	this isn't right	questo non è giusto	det är inte rätt	das ist nicht richtig	to ni prav
1758	QCl	what's your name?	come ti chiami?	vad heter du?	Wie heißen Sie?	kako ti je ime?
1759	QCl	may I sit here?	posso sedermi qui?	kan jag sitta här?	Darf ich hier sitzen?	ali se lahko vsedem tukaj
1760	QCl	where do you live?	dove abiti?	var bor du?	Wo wohnen Sie?	kje živiš?
1761	Cl	this is my wife	questa è mia moglie	det här är min fru	das ist meine Frau	to je moja žena
1762	Cl	this is my husband	questo è mio marito	det här är min man	das ist mein Ehemann	
1763	CNM	money	i soldi, il denaro	pengar	das Geld	denar
1764	CNP	bank	la banca	bank	die Bank	banka
1765	Adv	more slowly	più piano	långsammare	langsamer	počasneje
1766	AP	more difficult	più difficile	svårare	schwieriger	težje
1767	AP	easier	più facile	lättare	einfacher	lažje
1768	AdvP	farther	più lontano	längre bort	weiter	dlje
1769	AdvP	nearer	più vicino	närmare	näher	bliže
1770	Adv	more than that	più di quello	mer än det	mehr als das	več kot to
1771	Adv	more than a year	più di un anno	mer än ett år	mehr als ein Jahr	več kot eno leto
1772	Adv	less slowly	meno piano	mindre långsamt	weniger langsam	hitreje
1773	AP	less difficult	meno difficile	mindre svårt	weniger schwierig	manj zahtevna
1774	AP	less easy	meno facile	mindre enkelt	weniger leicht	težje
1775	AdvP	less far	meno lontano	inte så långt bort	weniger weit	ne tako daleč
1776	AdvP	less near	meno vicino	inte så nära	weniger in der Nähe von	ne tako blizu
1777	Adv	less than that	meno di quello	mindre än det	weniger als	manj kot to
1778	Adv	less than a year	meno di un anno	mindre än ett år	weniger als ein Jahr	manj kot eno leto
1779	Cl	I've hurt my hand	mi sono fatta male alla mano	jag har skadat min hand	ich habe meine Hand verletzt	Sem si poškodoval roko
1780	Cl	I have a headache	ho mal di testa	jag har huvudvärk	ich habe Kopfschmerzen	imam glavobol
1781	Cl	my stomach hurts	mi fa male lo stomaco	jag har ont i magen	mein Bauch tut weh	me boli želodec
1782	CNP	beach	la spiaggia	strand	der Strand	plaža
1783	CNP	desert	il deserto	öken	die Wüste	puščava
1784	CNP	field	il campo	fält	das Feld	polje
1785	CN	flower	il fiore	blomma	die Blume	cvet
1786	CNP	forest	la foresta	skog	der Wald	gozd
1787	CNP	hill	la collina	kulle	der Hügel	hrib
1788	CNP	lake	il lago	sjö	der See	jezero
1789	CNP	land	la terra	land	das Land	zemljišče
1790	CNP	moon	la luna	måne	der Mond	moon
1791	CNP	mountain	la montagna	berg	das Gebirge	gora
1792	CNP	ocean	l'oceano	ocean	der Ozean	ocean
1793	CN	plant	la pianta	planta	die Pflanze	rastlina
1794	CNP	pond	lo stagno	damm	der Teich	ribnik
1795	CNP	river	il fiume	flod	der Fluss	river
1796	CN	rock	la roccia	klippa	der Felsen	skala
1797	CN	sand	la sabbia	sand	der Sand	pesek
1798	CNP	sea	il mare	hav	das Meer	morje
1799	CN	sky	il cielo	himmel	der Himmel	nebo
1800	CN	star	la stella	stjärna	der Stern	zvezda
1801	CN	sun	il sole	sol	die Sonne	sonce
1802	CN	tree	l'albero	träd	der Baum	drevo
1803	CNM	water	l'acqua	vatten	das Wasser	voda	DUPLICATE 1652
1804	Cl	I don't know how or when	non so nè come nè quando	jag vet inte hur eller när	ich weiss nicht,wie oder wann	Ne vem, kako in kdaj
1805	CN	I don't see	io non vedo	jag ser inte	Ich sehe nicht,	Ne vidim
1806	Cl	I don't see anything	non vedo nulla	jag ser ingenting	Ich sehe nichts	Ne vidim ničesar
1807	Cl	I have no time	non ho tempo	jag har inte tid	ich habe keine Zeit	Nimam časa
1808	Cl	I have nothing to do	non ho niente da fare	jag har inget att göra	ich habe nichts zu tun	ničesar nimam za početi
1809	Cl	I never go away	non vado mai via	jag reser aldrig bort	Ich gehe nie weg	Nikoli ne izginejo
1810	Cl	I never go	non vado mai	jag går aldrig	ich gehe nie	Nikoli ne hodim
1811	Cl	it doesn't matter	non importa	det spelar ingen roll	es spielt keine Rolle	ni pomembno
1812	Cl	it's nothing	non è nulla	det är inget	es ist nichts	nič ni
1813	Cl	no one is coming	nessuno viene	det kommer ingen	niemand kommt	nihče ne prihaja
1814	Cl	nothing happened	non è successo nulla	det hände inget	nichts ist passiert	se ni nič zgodilo
1815	Cl	you don't see	tu non vedi	du ser inte	Sie nicht sehen,	ne vidite
1816	CNH	businessman	l'uomo d'affari	affärsman	der Geschäftsmann	poslovnež
1817	CNH	businesswoman	la donna d'affari	affärskvinna	der Geschäftsfrau	Poslovna ženska
1818	CNH	carpenter	il falegname	snickare	der Zimmermann	tesar
1819	CNH	construction worker	il muratore	byggarbetare	der Bauarbeiter	gradbinec
1820	CNH	dentist	il dentista	tandläkare	der Zahnarzt	zobozdravnik
1821	CNH	doctor	il medico	doctor	der Arzt	zdravnik
1822	CNH	electrician	l'elettricista	elektriker	der Elektriker	električar
1823	CNH	engineer	l'ingegnere	ingenjör	der Ingenieur	inženir
1824	CNH	farmer	il contadino	bonde	de Farmer	kmet
1825	AP	full-time	a tempo pieno	heltid	die Vollzeit	polni delovni čas
1826	CNH	journalist	il giornalista	journalist	der Journalist	novinar
1827	CNH	lawyer	l'avvocato	advokat	der Anwalt	odvetnik
1828	CNH	musician	il musicista	musiker	der Musiker	glasbenik
1829	AP	part-time	part time	deltid	die Teilzeit	krajši delovni čas
1830	CNH	policeman	il poliziotto	polis	der Polizist	policist
1831	CNH	professor	il professore	professor	der Professor	profesor
1832	CNH	retired	il pensionato	pensionär	im Ruhestand	upokojen
1833	CNH	salesman	il commesso	expedit	der Verkäufer	prodajalec
1834	CNH	secretary	il segretario	sekreterare	die Sekretärin	tajnik
1835	CNH	stay-at-home dad/mom	il casalingo/la casalinga	hemmafru/hemmaman	nichberufstätige Vater/Mutter	gospodinjec
1836	CN	steady job	il lavoro fisso	fast arbete	der fester Arbeitsplatz	stalna služba
1837	CNH	taxi driver	il tassista	taxichaufför	der Taxifahrer	voznik taksija
1838	CNH	teacher	l'insegnante	lärare	der Lehrer	učitelj
1839	CNH	unemployed	il disoccupato	arbetslös	der Arbeitsloser	brezposeln
1840	CNH	veterinarian	il veterinario	veterinär	der Tierarzt	veterinar
1841	CNH	writer	lo scrittore	författare	der Schriftsteller	pisatelj
1842	CNH	adult	l'adulto	vuxen	der Erwachsener	odrasel
1843	CNH	boy	il ragazzo	pojke	der Junge	fant
1844	CNH	child 	il bambino	barn	das Kind	otrok
1845	AP	famous	famoso	berömd	berühmt	slaven
1846	CNH	girl	la ragazza	flicka	das Mädchen	dekle
1847	AP	intelligent	intelligente	intelligent	intelligent	inteligentni
1848	CNH	man	l'uomo	man	der Mann	moški
1849	CNH	person	la persona	person	die Person	oseba
1850	CNH	teenager	l'adolescente	tonåring	der Teenager	teen
1851	CNH	woman	la donna	kvinna	die Frau	ženska
1852	Utt	please write that for me	per favore, me lo scrive	var snäll och skriv ner det åt mig	Schreiben Sie das für mich,bitte	prosim, napišite zame
1853	QCl	at what time does the store open?	a che ora apre il negozio?	när öppnar affären?	Wann öfnet der Laden?	kdaj se trgovina odpre?
1854	QCl	at what time does the store close?	a che ora chiude il negozio?	när stänger affären?	Wann schliest der aden?	kdaj se trgovina zapre?
1855	CNM	cash	contanti	kontanter	das Bargeld	gotovina	DUPLICATE 0159
1856	CN	credit card	carta di credito	kreditkort	die Bankkarte	kreditne kartice	DUPLICATE 0261
1857	QCl	can I order this online?	posso ordinarlo su internet?	kan jag beställa det på nätet?	Kann ich diese online bestellen?	ali lahko naročim prek spleta?
1858	CN	women's clothing	l'abbigliamento donne	damkläder	die Frauenkleidung	ženska oblačila
1859	CN	men's clothing	l'abbigliamento uomini	herrkläder	die Männerkleidung	moška oblačila
1860	CN	tie	la cravatta	slips	die Krawatte	kravata
1861	CNP	bookstore	la libreria	bokhandel	die Buchhandlung	knjigarna	DUPLICATE 1319
1862	CNP	bakery	il fornaio, la pasticceria	bageri	die Bäckerei	pekarna
1863	CNM	American football	il futbol americano	amerikansk fotboll	der American Football	Ameriški nogomet
1864	CN	ball	la palla, il pallone	boll	der Ball	žoga
1865	CNM	baseball	il baseball	baseball	der Baseball	bejzbol
1866	CNM	basketball	la pallacanestro	basket	der Basketball	košarka
1867	CNM	biking	il ciclismo	cykling	Radfahren	kolesarjenje
1868	CNH	champion	il campione	champion	der Champion	prvak
1869	CN	game	la partita	match	das Spiel	igra
1870	CNH	player	il giocatore	spelare	der Spieler	predvajalnik
1871	CNM	soccer,football	il calcio	fotboll	der Fussball/er Fussball	nogomet / nogomet
1872	CNP	stadium	lo stadio	stadium	das Stadion	Stadion
1873	CNM	swimming	il nuoto	simning	das Schwimmen	kopanje
1874	CNH	team	la squadra	lag	die Mannschaft	skupina
1875	CNM	tennis	il tennis	tennis	das Tennis	tenis
1876	VP	draw,tie	pareggiare	oavgjort	anbinden	pripraviti / kravato
1877	VP	go camping	andare in campeggio	att campa	kampieren	iti kampiranje
1878	VP	go hiking	camminare in montagna	att fotvandra	bergwandern	(Iti), pohodništvo
1879	VP	lose	perdere	att förlora	verlieren	izgubiti
1880	V2	play	giocare	att spela	zu spielen (ein Spiel)	igrati (igra)
1880	V	play	giocare	att spela	zu spielen (ein Spiel)	igrati (igra)
1881	VP	play a sport	praticare uno sport	att idka någon sport	eine Sportart zu spielen	igrati šport
1882	VP	play cards	giocare a carte	att spela kort	Karten spielen	za igranje kart
1883	VP	play pool, play billiards	giocare a biliardo	att spela biljard	Pool/Billard spielen	igrati Bazen / biljard
1884	V2	win	vincere	att vinna	siegen	zmagati
1884	V	win	vincere	att vinna	siegen	zmagati
x188	CN	telephone	il telefono	telefon	das Telefon	telefon
1886	Cl	I have to make a phone call	devo fare una telefonata	jag måste ringa ett samtal	ich muss einen Anruf machen	Moram opraviti telefonski klic
1887	QCl	may I use your cell phone?	posso usare il tuo telefonino?	kan jag låna din mobiltelefon?	Kann ich Ihr Handy beutzen?	ali lahko uporabljate svoj mobilni telefon?
1888	Utt	what number, please?	che numero, per favore?	vilket nummer?	Welche Nummer,bitte?	katera številka, prosim?
1889	Cl	the line is busy	la linea è occupata	det är upptaget	die Leitung ist besetzt	je linija zasedena
1890	QCl	where is the computer?	dov'è il computer?	var är datorn?	Wo ist der Computer?	kjer je računalnik?
1891	Cl	I need to send an email	devo mandare un messaggio di posta elettronica	jag behöver skicka ett mejl	ich muss eine email senden	Moram poslati e-pošto
1892	QCl	can I connect to the internet?	posso collegarmi con internet?	kan jag gå ut på nätet?	Kann ich mich ins Internet einwählen?	ali se lahko povežem z internetom?
1893	QCl	do you have a website?	avete un sito web?	har ni en webbsida?	Hast du eine Website?	Imaš spletno stran?
1894	QCl	what time is it?	che ore sono?	vad är klockan?	Wie spät ist es?	koliko je ura?
1895	Cl	it's 1:00 pm	sono le tredici	den är 13:00	es ist 13:00Uhr	ura je 13:00
1896	Cl	it's 2:00 pm	sono le quattordici	den är 14:00	es ist 14:00Uhr	ura je 14:00
1897	Cl	it's 2:00 am	sono le due	den är 2:00	es ist 02.00 Uhr	ura je 2:00
1898	AdvT	today	oggi	idag	heute	danes
1899	AdvT	tomorrow	domani	imorgon	morgen	jutri
1900	AdvT	yesterday	ieri	igår	gestern	včeraj
1901	AdvT	now	ora	nu	jetzt	zdaj
1902	AdvT	later	dopo	senare	später	pozneje
1903	AdvT	right away	subito	genast	jetzt sofort	takoj
1904	CN	abdomen	il ventre	buken	das Abdomen	trebuh
1905	CN	belly	la pancia	magen	der Bauch	trebuh
1906	CN	ankle	la caviglia	ankeln	die Fessel	gleženj
1907	CN	arm	il braccio	arm	der Arm	roka
1908	CN	behind	il sedere	stjärt	hinter	zadaj
1909	CNM	blood	il sangue	blod	das Blut	krvi
1910	CN	bone	l'osso	ben	der Knochen	kosti
1911	CN	brain	il cervello	hjärna	das Gehirn	možgani
1912	CN	breast	il seno	byst	die Brust	prsi
1913	CN	cheek	la guancia	kind	die Wange	lice
1914	CN	chest	il petto	bröst	die Brustkorb	prsih
1915	CN	chin	il mento	haka	das Kinn	brada
1916	CN	ear	l'orecchio	öra	das Ohr	uho
1917	CN	elbow	il gomito	armbåge	der Ellbogen	komolec
1918	CN	eye	l'occhio	öga	das Auge	oko
1919	CN	eyebrow	il sopracciglio	ögonbryn	die Augenbraue	obrvi
1920	CN	eyelash	il ciglio	ögonfrans	die Wimper	trepalnice
1921	CN	face	la faccia	ansikte	das Gesicht	obraz
1922	CN	finger	il dito	finger	der Finger	prst
1923	CN	foot	il piede	fot	der Fuss	stopala
1924	CN	forehead	la fronte	panna	die Stirn	čelo
1925	CN	hair	i capelli	hår	die Haare	lasje
1926	CN	hand	la mano	hand	die Hand	dlan
1927	CN	head	la testa	huvud	der Kopf	glava
1928	CN	heart	il cuore	hjärta	das Herz	srce
1929	CN	hips	i fianchi	höfter	die Hüften	boki
1930	CN	knee	il ginocchio	knä	das Knie	koleno
1931	CN	leg	la gamba	ben	das Bein	noga
1932	CN	lung	il polmone	lunga	die Lungen	pljuča
1933	CN	mouth	la bocca	mun	der Mund	usta
1934	CN	muscle	il muscolo	muskel	der Muskel	mišice
1935	CN	neck	il collo	hals	der Hals	vratu
1936	CN	nose	il naso	näsa	die Nase	nos
1937	CN	shoulder	la spalla	axel	die Schultern	ramena
1938	CN	skin	la pelle	hud	die Haut	koža
1939	CN	stomach	lo stomaco	magen	der Bauch	želodec
1940	CN	tendon	il tendine	sena	die Sehne	kite
1941	CN	thumb	il pollice	tumme	der daumen	palec
1942	CN	toe	l'alluce	tå	der Zeh	toe
1943	CN	tongue	la lingua	tunga	die Zunge	jezik
1944	CN	tooth	il dente	tand	der Zahn	zob
1945	CN	waist	la vita	midja	die Taille	pas
1946	CN	wrist	il polso	handled	das Handgelenk	zapestje
1947	AdvT	last week	la settimana scorsa	förra veckan	letzte Woche	prejšnji teden	DUPLICATE 1532
1948	AdvT	next week	la settimana prossima	nästa vecka	nächste Woche	naslednji teden
